0000000        deadbeef        00000000        ffffffff        ffffffff
        357 276 255 336  \0  \0  \0  \0 377 377 377 377 377 377 377 377
0000020        ffffffff        ffffffff        ffffffff        ffffffff
        377 377 377 377 377 377 377 377 377 377 377 377 377 377 377 377
*
0000400


 Started ....
244 | ./Actor/Actor.cpp	setup:138 	|  CborQueue 3FFF1984:0 
17338 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
17344 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17428 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
17428 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17429 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
17434 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17439 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
17445 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17529 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
17530 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17530 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
17535 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17540 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
17546 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17630 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
17631 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17631 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
17636 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17641 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
17647 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17676 | ./Actor/DWM1000Tag.cpp	onReceive:351 	|  SYS_STATUS :28200F2
17676 | ./Actor/DWM1000Tag.cpp	onReceive:359 	|  RX Timeout
17678 | ./Actor/DWM1000Tag.cpp	onReceive:368 	|  status reg.:28200F2,interrupts : 0
17684 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/dwm1000/polls 
17690 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17694 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/dwm1000/interrupts 
17701 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17731 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
17732 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17732 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
17737 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17742 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
17748 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17832 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
17833 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17833 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
17838 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17843 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
17849 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17933 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
17934 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17934 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
17939 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
17944 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
17950 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18036 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
18036 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18036 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
18042 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18046 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
18053 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18136 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
18136 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18137 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
18142 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18147 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
18153 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18237 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
18238 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18238 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
18243 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18248 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
18254 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18338 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
18339 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18339 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
18344 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18349 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
18355 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18439 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
18440 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18440 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
18445 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18450 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
18456 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18540 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
18540 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18541 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
18546 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18551 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
18557 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18642 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
18642 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18642 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
18648 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18652 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
18659 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18742 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
18743 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18743 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
18748 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18753 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
18759 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18843 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
18844 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18844 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
18849 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18854 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
18860 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18944 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
18945 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18945 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
18950 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
18955 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
18961 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19045 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
19045 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19046 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
19051 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19056 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
19062 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19146 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
19146 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19147 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
19152 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19157 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
19163 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19247 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
19248 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19248 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
19253 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19258 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
19264 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19348 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
19349 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19349 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
19354 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19359 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
19365 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19449 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
19450 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19450 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
19455 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19460 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
19466 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19550 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
19551 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19551 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
19556 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19561 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
19567 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19651 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
19652 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19652 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
19657 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19662 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
19668 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19752 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
19753 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19753 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
19758 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19763 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
19769 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19853 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
19854 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19854 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
19859 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19864 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
19870 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19954 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
19955 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19955 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
19960 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
19965 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
19971 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20055 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
20056 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20056 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
20061 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20066 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
20072 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20157 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
20157 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20158 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
20163 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20167 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
20174 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20257 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
20257 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20258 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
20263 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20268 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
20274 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20358 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
20359 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20359 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
20364 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20369 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
20375 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20459 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
20459 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20460 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
20465 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20470 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
20476 | ./Ac
o20560 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
20561 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20561 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
20566 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20571 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
20577 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20661 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
20661 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20662 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
20667 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20672 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
20678 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20709 | ./Actor/DWM1000Tag.cpp	onReceive:351 	|  SYS_STATUS :28200F2
20709 | ./Actor/DWM1000Tag.cpp	onReceive:359 	|  RX Timeout
20710 | ./Actor/DWM1000Tag.cpp	onReceive:368 	|  status reg.:28200F2,interrupts : 0
20717 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/dwm1000/polls 
20723 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20727 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/dwm1000/interrupts 
20734 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20762 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
20762 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20763 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
20768 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20773 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
20779 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20863 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
20863 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20864 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
20869 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20874 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
20880 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20964 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
20965 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20965 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
20970 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
20975 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
20981 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21065 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
21066 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21066 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
21071 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21076 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
21082 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21166 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
21166 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21167 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
21172 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21177 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
21183 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21267 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
21268 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21268 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
21273 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21278 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
21284 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21368 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
21369 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21369 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
21374 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21379 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
21385 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21469 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
21469 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21470 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
21475 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21480 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
21486 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21570 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
21570 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21571 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
21576 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21581 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
21587 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21671 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
21672 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21672 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
21677 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21682 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
21688 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21772 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
21773 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21773 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
21778 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21783 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
21789 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21873 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
21874 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21874 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
21879 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21884 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
21890 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21974 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
21974 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21975 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
21980 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
21985 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
21991 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22075 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
22075 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22076 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
22081 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22086 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
22092 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22176 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
22177 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22177 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
22182 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22187 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
22193 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22277 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
22277 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22278 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
22283 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22288 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
22294 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22379 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
22379 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22379 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
22385 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22389 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
22395 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22479 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
22480 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22480 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
22485 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22490 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
22496 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22580 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
22581 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22581 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
22586 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22591 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
22597 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22681 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
22681 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22682 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
22687 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22692 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
22698 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22782 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
22782 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22783 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
22788 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22793 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
22799 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22883 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
22884 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22884 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
22889 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
22894 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
22900 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
